,"Impact of 'condition_name' on
'selected_LANDLINE_ONLY'",condition_name,demogAge,BB_current_time_with_provider_abs,BB_current_plan_Fast Fibre Broadband (Up to 100Mb/s)
1166,-0.3023556581246286,2) LL add-on at £1,64,5.0,0
1167,-0.03896994943107466,2) LL add-on at £1,64,10.0,1
1168,-0.0750865316926919,2) LL add-on at £1,68,8.5,0
1169,-0.07316106153627647,2) LL add-on at £1,73,11.0,0
1170,-0.14816202052526048,2) LL add-on at £1,61,11.0,0
1171,-0.09943124562614081,2) LL add-on at £1,61,0.916666667,0
1172,-0.06831744018724165,2) LL add-on at £1,39,3.0,0
1173,-0.2604802663836111,2) LL add-on at £1,66,2.0,0
1174,-0.20772492553786684,2) LL add-on at £1,29,0.25,1
1175,-0.010306648888642533,2) LL add-on at £1,77,11.0,0
1176,-0.18654395982533203,2) LL add-on at £1,52,3.0,0
1177,-0.0913610675061471,2) LL add-on at £1,61,11.0,0
1178,-0.21281554375683134,2) LL add-on at £1,47,8.0,0
1179,-0.36306002450508423,2) LL add-on at £1,56,5.916666667,1
1180,-0.14329664592189148,2) LL add-on at £1,45,11.0,0
1181,0.07925620975716599,2) LL add-on at £1,73,10.16666667,0
1182,-0.15986453272651927,2) LL add-on at £1,46,5.0,0
1183,-0.20324328992078922,2) LL add-on at £1,63,10.5,0
1184,-0.23120046901190097,2) LL add-on at £1,51,1.5,0
1185,-0.0897528737044068,2) LL add-on at £1,75,11.0,0
1186,-0.03792441869409421,2) LL add-on at £1,38,0.083333333,1
1187,-0.2729794634139795,2) LL add-on at £1,61,4.5,1
1188,-0.2844131646450573,2) LL add-on at £1,57,11.0,0
1189,-0.17167498719203275,2) LL add-on at £1,58,1.0,1
1190,-0.24002852118755683,2) LL add-on at £1,54,3.0,0
1191,-0.2245264376109503,2) LL add-on at £1,55,6.0,0
1192,-0.18756594643697086,2) LL add-on at £1,60,0.166666667,0
1193,-0.1822021954325573,2) LL add-on at £1,64,5.5,0
1194,-0.17153377913437926,2) LL add-on at £1,58,10.0,0
1195,-0.1991191706414177,2) LL add-on at £1,54,5.0,0
1196,-0.2846531484294673,2) LL add-on at £1,52,2.0,1
1197,-0.14350381787824965,2) LL add-on at £1,28,1.333333333,0
1198,-0.10252687549390178,2) LL add-on at £1,54,3.083333333,0
1199,-0.1823841108329973,2) LL add-on at £1,48,8.0,0
1200,-0.040678336664481216,2) LL add-on at £1,59,11.25,0
1201,-0.0651833709609839,2) LL add-on at £1,68,4.0,0
1202,-0.44709907091362416,2) LL add-on at £1,60,6.416666667,0
1203,-0.028878290343597488,2) LL add-on at £1,53,7.416666667,0
1204,-0.21842445991442905,2) LL add-on at £1,64,3.166666667,0
1205,-0.28307793478316223,2) LL add-on at £1,70,11.0,0
1206,-0.07427742428384211,2) LL add-on at £1,66,9.166666667,1
1207,-0.17285077330623524,2) LL add-on at £1,33,1.0,0
1208,0.011950117521951045,2) LL add-on at £1,67,11.0,0
1209,-0.20567174333393318,2) LL add-on at £1,56,1.5,0
1210,-0.22198487915009923,2) LL add-on at £1,56,1.5,1
1211,-0.10263288920664922,2) LL add-on at £1,59,0.416666667,1
1212,-0.0917995307750733,2) LL add-on at £1,60,0.666666667,0
1213,0.05864903968563456,2) LL add-on at £1,75,8.0,0
1214,-0.02079037047799838,2) LL add-on at £1,68,3.0,0
1215,-0.12332953244655287,2) LL add-on at £1,38,5.0,0
1216,-0.18560779108807518,2) LL add-on at £1,50,11.0,1
1217,0.03773496458401538,2) LL add-on at £1,73,0.5,0
1218,-0.28797054374610703,2) LL add-on at £1,48,3.583333333,0
1219,-0.1298277524830644,2) LL add-on at £1,33,5.0,1
1220,-0.1972180248247244,2) LL add-on at £1,58,7.333333333,1
1221,0.15687434012294676,2) LL add-on at £1,21,2.0,1
1222,-0.03601992923929544,2) LL add-on at £1,80,1.833333333,0
1223,-0.17085106800493763,2) LL add-on at £1,41,8.0,0
1224,-0.2551497682201406,2) LL add-on at £1,44,11.0,0
1225,-0.13884359444304353,2) LL add-on at £1,42,11.0,0
1226,-0.07070035015113027,2) LL add-on at £1,65,3.5,1
1227,-0.031277517871207756,2) LL add-on at £1,70,1.25,0
1228,-0.028873228855896278,2) LL add-on at £1,68,9.166666667,0
1229,-0.0772441912532059,2) LL add-on at £1,77,10.08333333,1
1230,-0.045107733347878855,2) LL add-on at £1,76,0.75,1
1231,-0.016221088328175495,2) LL add-on at £1,30,0.333333333,0
1232,-0.12775365766592556,2) LL add-on at £1,51,8.416666667,0
1233,-0.23416180957922364,2) LL add-on at £1,39,2.5,0
1234,-0.18990434235178383,2) LL add-on at £1,41,3.5,0
1235,-0.14268464990755814,2) LL add-on at £1,56,5.333333333,0
1236,-0.20323451278157303,2) LL add-on at £1,59,5.5,0
1237,-0.040404815810276315,2) LL add-on at £1,20,4.0,0
1238,-0.27275634106590857,2) LL add-on at £1,52,1.25,0
1239,-0.09336084205014039,2) LL add-on at £1,67,4.25,0
1240,-0.19834220023428,2) LL add-on at £1,78,11.0,0
1241,-0.21233174156791398,2) LL add-on at £1,39,11.91666667,0
1242,-0.14148519879841137,2) LL add-on at £1,26,1.5,0
1243,-0.09805608663165966,2) LL add-on at £1,55,0.166666667,0
1244,-0.19325015460953987,2) LL add-on at £1,61,0.75,0
1245,-0.3214267796099905,2) LL add-on at £1,48,0.666666667,0
1246,-0.11410465967864222,2) LL add-on at £1,32,4.0,1
1247,0.14601152588472377,2) LL add-on at £1,75,11.0,0
1248,-0.09968181521296118,2) LL add-on at £1,66,5.0,1
1249,-0.11331560065002814,2) LL add-on at £1,73,3.0,1
1250,-0.2087940163136297,2) LL add-on at £1,61,7.0,0
1251,-0.1309233513564178,2) LL add-on at £1,67,11.66666667,0
1252,-0.2046639960410198,2) LL add-on at £1,62,3.25,1
1253,-0.1726971487488796,2) LL add-on at £1,57,4.166666667,1
1254,-0.12870740598438243,2) LL add-on at £1,51,2.166666667,0
1255,-0.2788506563912788,2) LL add-on at £1,60,5.5,0
1256,-0.1259937907939224,2) LL add-on at £1,27,1.083333333,1
1257,-0.16384327797426312,2) LL add-on at £1,20,4.0,0
1258,-0.27207184371064197,2) LL add-on at £1,64,4.5,1
1259,-0.3616827199716328,2) LL add-on at £1,40,2.333333333,1
1260,-0.06686131048564661,2) LL add-on at £1,74,11.0,0
1261,-0.2275884644789191,2) LL add-on at £1,66,10.0,1
1262,-0.48921331392537126,2) LL add-on at £1,60,2.416666667,0
1263,0.09532874787012859,2) LL add-on at £1,71,7.0,1
1264,-0.22327373081095528,2) LL add-on at £1,49,11.0,0
1265,-0.1818918645845221,2) LL add-on at £1,36,0.333333333,0
1266,-0.029638364152769617,2) LL add-on at £1,69,11.91666667,1
1267,-0.22840844579698563,2) LL add-on at £1,18,5.0,1
1268,-0.1444451153901143,2) LL add-on at £1,64,2.0,0
1269,-0.11690442057651654,2) LL add-on at £1,18,8.0,1
1270,-0.14111874427952048,2) LL add-on at £1,39,0.333333333,1
1271,-0.05625584339565968,2) LL add-on at £1,38,3.333333333,0
1272,0.05444989350874489,2) LL add-on at £1,81,5.0,0
1273,0.035794026617609845,2) LL add-on at £1,74,10.0,1
1274,-0.16731833224229659,2) LL add-on at £1,61,8.0,0
1275,-0.23269208393889035,2) LL add-on at £1,63,11.91666667,0
1276,-0.07857358231584552,2) LL add-on at £1,56,1.416666667,0
1277,-0.18714704561009643,2) LL add-on at £1,54,3.0,0
1278,-0.04464528186675013,2) LL add-on at £1,68,5.25,0
1279,-0.23330510365563714,2) LL add-on at £1,29,1.5,1
1280,-0.12069812772027583,2) LL add-on at £1,43,11.0,0
1281,-0.33942716111124593,2) LL add-on at £1,27,5.0,1
1282,-0.06995618460804193,2) LL add-on at £1,74,3.0,0
1283,-0.19668224548983324,2) LL add-on at £1,58,10.0,0
1284,-0.004395548925642876,2) LL add-on at £1,68,11.0,0
1285,-0.12403390836222436,2) LL add-on at £1,38,6.5,0
1286,-0.29238700551112223,2) LL add-on at £1,34,4.0,0
1287,-0.06129753718765798,2) LL add-on at £1,75,11.0,1
1288,-0.16414224988651543,2) LL add-on at £1,34,4.5,1
1289,-0.11445568321068497,2) LL add-on at £1,36,4.0,0
1290,-0.1874915336181159,2) LL add-on at £1,24,3.166666667,1
1291,-0.27223855130900537,2) LL add-on at £1,25,1.5,1
1292,-0.18998807388244024,2) LL add-on at £1,20,0.833333333,0
1293,-0.24913203066067433,2) LL add-on at £1,37,6.916666667,1
1294,0.18218621029096868,2) LL add-on at £1,73,8.0,0
1295,-0.23241671807575012,2) LL add-on at £1,41,2.0,0
1296,-0.20401308087522088,2) LL add-on at £1,60,2.166666667,1
1297,-0.15379900478274872,2) LL add-on at £1,38,2.0,0
1298,0.026388337700944592,2) LL add-on at £1,79,11.0,0
1299,-0.19901037354484535,2) LL add-on at £1,56,5.0,1
1300,-0.22887070171627713,2) LL add-on at £1,46,2.0,0
1301,-0.1883754278441055,2) LL add-on at £1,39,6.0,1
1302,-0.44087917793864995,2) LL add-on at £1,57,0.083333333,0
1303,-0.24638927759878512,2) LL add-on at £1,55,1.833333333,1
1304,-0.3012826462212624,2) LL add-on at £1,43,0.666666667,0
1305,-0.22794625426379508,2) LL add-on at £1,67,10.25,1
1306,0.11347134343857398,2) LL add-on at £1,75,7.0,0
1307,-0.11440623004382466,2) LL add-on at £1,30,1.333333333,1
1308,-0.16604458807585046,2) LL add-on at £1,22,0.416666667,1
1309,-0.15987996914615044,2) LL add-on at £1,23,6.0,0
1310,-0.007353617709219779,2) LL add-on at £1,70,5.0,0
1311,-0.2312978011675461,2) LL add-on at £1,67,11.33333333,0
1312,-0.14372951867299621,2) LL add-on at £1,67,6.0,0
1313,-0.10035946319161879,2) LL add-on at £1,29,2.166666667,0
1314,-0.16044050806945664,2) LL add-on at £1,47,11.91666667,1
1315,-0.19511120659529269,2) LL add-on at £1,30,2.25,0
1316,-0.19162800534740732,2) LL add-on at £1,46,2.166666667,1
1317,-0.009034995934724606,2) LL add-on at £1,70,3.5,0
1318,-0.14102643328345266,2) LL add-on at £1,44,5.0,0
1319,-0.20344730675195663,2) LL add-on at £1,69,5.5,0
1320,-0.2124824003288071,2) LL add-on at £1,45,2.5,0
1321,-0.17567387553590408,2) LL add-on at £1,51,2.0,1
1322,-0.13062542979498482,2) LL add-on at £1,29,1.25,1
1323,-0.2503173086161263,2) LL add-on at £1,62,2.5,0
1324,0.08571566741034187,2) LL add-on at £1,79,3.333333333,1
1325,-0.1369272415142186,2) LL add-on at £1,44,1.166666667,1
1326,-0.1043506593988233,2) LL add-on at £1,29,1.75,1
1327,-0.27793882079980187,2) LL add-on at £1,30,3.0,0
1328,-0.24244761364882178,2) LL add-on at £1,36,4.833333333,0
1329,0.031060386459696922,2) LL add-on at £1,67,11.0,0
1330,-0.014960785286780617,2) LL add-on at £1,78,11.0,1
1331,-0.23537291212937414,2) LL add-on at £1,56,0.333333333,0
1332,-0.11089878500671937,2) LL add-on at £1,36,1.0,1
1333,-0.010426938567451676,2) LL add-on at £1,66,11.0,0
1334,-0.09264381265213814,2) LL add-on at £1,52,5.166666667,0
1335,-0.015503886700944587,2) LL add-on at £1,76,11.0,0
1336,-0.24218598587668258,2) LL add-on at £1,47,8.0,0
1337,-0.02610630230087143,2) LL add-on at £1,68,3.5,1
1338,-0.1864954322495931,2) LL add-on at £1,49,3.5,1
1339,-0.14031597440871146,2) LL add-on at £1,21,2.0,0
1340,-0.22363807009782832,2) LL add-on at £1,19,1.166666667,0
1341,-0.19151001217365743,2) LL add-on at £1,54,11.0,0
1342,-0.06253214346321459,2) LL add-on at £1,74,1.666666667,1
1343,-0.11284819339054335,2) LL add-on at £1,68,5.416666667,1
1344,-0.034211314966836597,2) LL add-on at £1,73,0.333333333,0
1345,-0.20082523948008157,2) LL add-on at £1,40,4.0,0
1346,-0.247042104022575,2) LL add-on at £1,43,1.5,1
1347,-0.1365156163062561,2) LL add-on at £1,39,0.916666667,0
1348,-0.1420832105348986,2) LL add-on at £1,48,5.0,0
1349,-0.14322154607071286,2) LL add-on at £1,65,11.33333333,0
1350,-0.4393726442962582,2) LL add-on at £1,73,9.0,1
1351,-0.1475991826686972,2) LL add-on at £1,23,1.0,0
1352,-0.14604839690942745,2) LL add-on at £1,25,1.333333333,1
1353,-0.17478495356251136,2) LL add-on at £1,21,6.416666667,1
1354,-0.1666364948909938,2) LL add-on at £1,43,11.0,0
1355,-0.24512800306455704,2) LL add-on at £1,65,11.0,1
1356,-0.16451411112018188,2) LL add-on at £1,49,3.0,1
1357,-0.13421940564926196,2) LL add-on at £1,39,11.83333333,1
1358,-0.1433445138093316,2) LL add-on at £1,66,5.0,1
1359,-0.15628845122789614,2) LL add-on at £1,22,2.0,0
1360,-0.04757350405408384,2) LL add-on at £1,66,2.5,0
1361,-0.17406580524289006,2) LL add-on at £1,46,5.0,0
1362,-0.15956957816719547,2) LL add-on at £1,42,8.416666667,0
1363,-0.5929395144452573,2) LL add-on at £1,66,2.75,0
1364,-0.008209734422437656,2) LL add-on at £1,34,2.416666667,0
1365,-0.12769327178834272,2) LL add-on at £1,79,8.0,0
1366,-0.25625141854265854,2) LL add-on at £1,50,10.0,0
1367,-0.03396045633705744,2) LL add-on at £1,54,6.416666667,1
1368,-0.18806314796098103,2) LL add-on at £1,37,0.416666667,0
1369,-0.2335721180089458,2) LL add-on at £1,34,2.833333333,0
1370,-0.07779025026032886,2) LL add-on at £1,71,4.083333333,1
1371,-0.37606777168913513,2) LL add-on at £1,51,11.0,0
1372,-0.16245291570685008,2) LL add-on at £1,37,2.5,1
1373,-0.11721527203925187,2) LL add-on at £1,34,11.58333333,0
1374,-0.0409539191050818,2) LL add-on at £1,70,5.0,0
1375,-0.1352717668680729,2) LL add-on at £1,40,7.666666667,1
1376,-0.1402143056285051,2) LL add-on at £1,44,4.0,0
1377,-0.1342313402766409,2) LL add-on at £1,33,1.25,1
1378,-0.1737180367653729,2) LL add-on at £1,28,0.5,1
1379,-0.1738305431525526,2) LL add-on at £1,33,4.0,0
1380,-0.15576446868775176,2) LL add-on at £1,47,0.5,0
1381,-0.2573302525005915,2) LL add-on at £1,54,5.0,1
1382,-0.2522176346000411,2) LL add-on at £1,53,1.416666667,0
1383,-0.2634257778601919,2) LL add-on at £1,51,10.0,0
1384,-0.28212778928955734,2) LL add-on at £1,32,4.0,1
1385,-0.18581744713981874,2) LL add-on at £1,53,3.0,1
1386,-0.1847093645855918,2) LL add-on at £1,30,2.25,1
1387,-0.16640454777997452,2) LL add-on at £1,24,3.166666667,0
1388,-0.16865626160246586,2) LL add-on at £1,26,2.416666667,1
1389,-0.10344258585123356,2) LL add-on at £1,39,8.0,0
1390,-0.1954781880011438,2) LL add-on at £1,22,2.0,0
0,-0.2572348227240211,3) LL add-on at £3,73,0.916666667,1
1,-0.40119324254920463,3) LL add-on at £3,46,0.083333333,0
2,-0.15037874083410932,3) LL add-on at £3,70,5.5,0
3,-0.21052827794166531,3) LL add-on at £3,70,6.0,0
4,-0.202835454336753,3) LL add-on at £3,67,4.416666667,0
5,-0.04082334485336434,3) LL add-on at £3,70,10.0,0
6,-0.09405011120832624,3) LL add-on at £3,58,11.0,1
7,-0.2070093428912218,3) LL add-on at £3,66,5.583333333,0
8,-0.17461634808522855,3) LL add-on at £3,72,10.0,0
9,-0.26367167530751545,3) LL add-on at £3,49,11.0,0
10,-0.2401538337506288,3) LL add-on at £3,42,3.416666667,0
11,-0.08623646466157382,3) LL add-on at £3,69,0.583333333,0
12,-0.06547096977705416,3) LL add-on at £3,72,11.0,0
13,-0.05569141222365911,3) LL add-on at £3,72,11.83333333,1
14,-0.21052632063401322,3) LL add-on at £3,51,2.416666667,0
15,-0.09982425135737089,3) LL add-on at £3,69,11.91666667,1
16,-0.21668655220183544,3) LL add-on at £3,63,0.416666667,0
17,-0.14090683765312156,3) LL add-on at £3,69,3.0,0
18,-0.11595620831011742,3) LL add-on at £3,70,3.25,1
19,-0.144277981506889,3) LL add-on at £3,66,8.333333333,0
20,-0.1896635921145089,3) LL add-on at £3,56,11.0,0
21,-0.29068814194322035,3) LL add-on at £3,60,0.666666667,0
22,-0.3197927690317366,3) LL add-on at £3,68,11.0,1
23,-0.20212389027946187,3) LL add-on at £3,61,9.5,0
24,-0.23637230374015755,3) LL add-on at £3,70,1.5,0
25,-0.1035976607399158,3) LL add-on at £3,67,11.91666667,1
26,-0.1955135101693953,3) LL add-on at £3,51,5.916666667,0
27,0.38620616779843997,3) LL add-on at £3,66,11.91666667,0
28,-0.09146439036662472,3) LL add-on at £3,69,11.0,0
29,-0.2923944763881318,3) LL add-on at £3,50,8.0,1
30,-0.16665424382745572,3) LL add-on at £3,52,4.0,0
31,-0.24038854016747094,3) LL add-on at £3,70,2.333333333,1
32,-0.2742259710244686,3) LL add-on at £3,55,1.333333333,0
33,-0.13495524221588387,3) LL add-on at £3,51,11.0,0
34,-0.30015880700651787,3) LL add-on at £3,54,4.166666667,1
35,-0.27488806411690947,3) LL add-on at £3,56,6.166666667,1
36,-0.11069697015356929,3) LL add-on at £3,54,11.58333333,1
37,-0.19250064325851923,3) LL add-on at £3,69,3.5,0
38,-0.12279031427905492,3) LL add-on at £3,27,2.25,0
39,-0.0723589252528716,3) LL add-on at £3,72,11.0,0
40,8.660324250092716e-05,3) LL add-on at £3,66,4.5,0
41,-0.41585458276216536,3) LL add-on at £3,48,0.5,0
42,-0.4156923392209163,3) LL add-on at £3,52,11.0,1
43,-0.21718976563204018,3) LL add-on at £3,65,8.166666667,1
44,-0.23881397306020766,3) LL add-on at £3,63,2.166666667,0
45,-0.22040168249425343,3) LL add-on at £3,63,2.416666667,1
46,-0.21772770152051685,3) LL add-on at £3,60,11.0,1
47,-0.16524370088924906,3) LL add-on at £3,66,11.0,1
48,-0.11790322484844093,3) LL add-on at £3,65,11.0,1
49,-0.39218929597076857,3) LL add-on at £3,48,6.0,1
50,-0.27124836138147,3) LL add-on at £3,45,6.333333333,1
51,-0.1946550860302239,3) LL add-on at £3,53,11.0,0
52,-0.12724321505404954,3) LL add-on at £3,74,3.583333333,0
53,-0.35608506536247825,3) LL add-on at £3,61,3.5,0
54,0.04979913277793609,3) LL add-on at £3,69,4.25,0
55,-0.24087613123855892,3) LL add-on at £3,68,10.0,0
56,-0.3042131990559552,3) LL add-on at £3,51,2.5,1
57,-0.014152285287706881,3) LL add-on at £3,65,7.416666667,0
58,-0.19750581972899545,3) LL add-on at £3,66,2.25,1
59,-0.15010858921018314,3) LL add-on at £3,65,4.5,1
60,0.0012057466754203162,3) LL add-on at £3,63,11.0,0
61,0.009531619713025455,3) LL add-on at £3,69,11.0,0
62,-0.19356080921246155,3) LL add-on at £3,52,7.5,0
63,-0.2557213474175877,3) LL add-on at £3,62,5.25,1
64,-0.36682492033118513,3) LL add-on at £3,66,1.416666667,1
65,-0.22194958462911038,3) LL add-on at £3,65,11.0,1
66,-0.16346829947764197,3) LL add-on at £3,71,3.0,0
67,-0.10447167688031797,3) LL add-on at £3,60,11.0,0
68,-0.13299968541988516,3) LL add-on at £3,70,11.0,0
69,-0.414698888292682,3) LL add-on at £3,37,0.25,0
70,-0.016517839210316528,3) LL add-on at £3,71,9.333333333,0
71,-0.05962287749768364,3) LL add-on at £3,67,2.0,0
72,-0.2718866155757173,3) LL add-on at £3,34,2.083333333,1
73,-0.3600085420842021,3) LL add-on at £3,50,5.0,1
74,-0.22912611087857074,3) LL add-on at £3,64,1.5,1
75,-0.1548179822622834,3) LL add-on at £3,66,11.91666667,0
76,-0.2624606371803624,3) LL add-on at £3,61,0.083333333,0
77,-0.30771473814570244,3) LL add-on at £3,41,5.5,1
78,-0.2507642802293973,3) LL add-on at £3,63,3.5,1
79,-0.04046386691105486,3) LL add-on at £3,66,11.0,0
80,-0.2599573209110744,3) LL add-on at £3,30,6.333333333,0
81,-0.24519932092975008,3) LL add-on at £3,36,8.083333333,0
82,-0.20721836832567941,3) LL add-on at £3,65,8.0,0
83,-0.20206359900999185,3) LL add-on at £3,73,11.0,0
84,-0.31038754201737967,3) LL add-on at £3,61,0.5,0
85,-0.19052829978373467,3) LL add-on at £3,62,0.083333333,1
86,-0.2963033755133095,3) LL add-on at £3,37,2.0,0
87,-0.1682479336143898,3) LL add-on at £3,18,2.0,0
88,-0.4020304889916086,3) LL add-on at £3,37,0.583333333,1
89,-0.1510131291166476,3) LL add-on at £3,62,11.0,0
90,-0.2808116138810058,3) LL add-on at £3,49,3.0,0
91,-0.02048524369707948,3) LL add-on at £3,67,1.333333333,0
92,-0.04388178310003516,3) LL add-on at £3,34,11.83333333,0
93,-0.1283447470062558,3) LL add-on at £3,51,3.0,0
94,-0.26675733396889645,3) LL add-on at £3,47,1.666666667,0
95,-0.2679076724553625,3) LL add-on at £3,32,2.25,1
96,-0.16815581177268168,3) LL add-on at £3,49,2.0,0
97,0.3647447070697189,3) LL add-on at £3,67,11.58333333,0
98,-0.25834561925837296,3) LL add-on at £3,35,11.0,0
99,-0.14337236556345467,3) LL add-on at £3,58,10.0,0
100,-0.33518060527901966,3) LL add-on at £3,42,3.5,0
101,-0.3473865432603067,3) LL add-on at £3,36,5.0,1
102,-0.1644861179538762,3) LL add-on at £3,36,1.0,0
103,-0.263318194975643,3) LL add-on at £3,39,2.5,0
104,-0.5482354467108407,3) LL add-on at £3,48,0.833333333,1
105,-0.2640216817227481,3) LL add-on at £3,26,4.25,0
106,-0.07116715351948304,3) LL add-on at £3,59,11.0,0
107,0.006265095842043026,3) LL add-on at £3,68,0.416666667,0
108,-0.3124254166548533,3) LL add-on at £3,37,0.833333333,0
109,-0.19652914503986296,3) LL add-on at £3,61,11.0,1
110,-0.2317268526853923,3) LL add-on at £3,59,10.33333333,1
111,-0.360641815429847,3) LL add-on at £3,46,3.0,1
112,-0.2577210812526366,3) LL add-on at £3,45,1.083333333,0
113,-0.3387433617047242,3) LL add-on at £3,69,9.0,0
114,-0.2533792333270172,3) LL add-on at £3,44,7.583333333,0
115,-0.2974628385503728,3) LL add-on at £3,43,0.333333333,0
116,-0.28143710501440805,3) LL add-on at £3,68,11.0,0
117,-0.18347925923381256,3) LL add-on at £3,68,1.083333333,0
118,-0.16750445886901452,3) LL add-on at £3,39,5.0,0
119,-0.11211475417488208,3) LL add-on at £3,63,11.0,1
120,0.08867775204050901,3) LL add-on at £3,65,11.08333333,0
121,0.03188649379441438,3) LL add-on at £3,64,2.25,0
122,-0.3193479735944549,3) LL add-on at £3,45,2.5,1
123,-0.196631599554415,3) LL add-on at £3,53,5.666666667,0
124,-0.2918378224083059,3) LL add-on at £3,20,4.0,0
125,-0.24861106167280284,3) LL add-on at £3,59,11.0,0
126,-0.2007945098367217,3) LL add-on at £3,41,11.91666667,0
127,-0.41121235324566024,3) LL add-on at £3,54,5.5,1
128,-0.10760844165851854,3) LL add-on at £3,72,5.0,1
129,-0.29893883270592375,3) LL add-on at £3,59,2.0,0
130,-0.30916609154578656,3) LL add-on at £3,57,1.416666667,0
131,-0.32651402680554037,3) LL add-on at £3,45,2.25,0
132,-0.25269961182810374,3) LL add-on at £3,43,2.0,0
133,-0.2872164542508367,3) LL add-on at £3,42,2.0,0
134,-0.2576089234499895,3) LL add-on at £3,52,10.0,0
135,-0.29190587258798867,3) LL add-on at £3,29,2.25,0
136,-0.19500751439661917,3) LL add-on at £3,51,11.91666667,0
137,-0.3608805263225822,3) LL add-on at £3,73,0.166666667,0
138,0.08022854799241276,3) LL add-on at £3,52,5.0,0
