spending,nudge,age,male,education_level,income
9.00,0,51,1,4,2.91
13.17,1,60,1,3,7.88
4.57,1,34,1,3,7.64
6.32,1,27,1,2,5.48
11.12,0,19,0,5,8.69
10.75,0,21,1,0,6.19
11.77,1,49,1,3,6.58
10.81,1,36,1,1,8.42
10.21,0,66,1,4,6.35
8.18,0,59,1,1,1.92
12.33,0,35,0,5,4.81
11.24,1,55,0,2,4.91
6.78,1,43,1,2,8.64
10.89,0,30,1,2,2.38
12.44,0,41,0,3,2.78
10.26,0,25,0,1,1.21
10.00,1,57,1,1,0.96
10.19,1,19,0,0,0.85
8.76,1,34,1,1,0.19
10.93,1,41,1,2,0.04
12.14,0,43,0,5,2.59
11.58,0,51,0,4,0.91
11.54,1,64,0,0,4.83
10.65,1,65,1,2,6.49
12.20,1,22,0,3,2.35
13.19,1,61,0,1,8.03
10.29,1,32,1,4,4.70
10.87,1,40,0,0,4.01
13.96,1,49,0,4,5.67
12.78,1,54,1,1,1.70
7.67,1,53,1,4,7.62
13.47,1,57,0,3,7.38
6.97,0,35,1,2,3.12
7.25,1,38,1,1,1.67
11.36,0,28,0,4,7.59
7.53,0,22,1,0,3.24
3.70,1,45,1,1,6.90
11.75,0,49,0,3,2.96
7.88,1,27,1,0,6.42
12.07,0,31,0,5,2.17
12.67,0,39,1,4,0.72
2.71,1,27,1,1,4.25
6.44,1,61,1,2,3.53
9.66,0,62,1,3,1.12
10.78,0,23,0,2,5.46
12.94,0,41,0,3,9.05
9.78,1,49,1,1,6.06
12.77,0,55,0,4,8.96
7.76,1,46,1,3,3.25
8.89,1,24,1,3,0.53
14.48,1,60,0,1,6.50
14.21,1,68,1,4,7.27
14.08,1,59,0,1,7.40
9.83,1,39,1,5,8.85
12.75,0,35,1,2,2.86
10.42,1,66,1,4,8.14
6.18,0,23,1,3,5.45
5.71,1,59,1,3,8.91
4.00,0,33,1,5,5.14
8.46,0,22,1,3,9.77
3.70,0,35,1,2,0.96
12.48,0,49,0,4,4.98
7.90,1,43,1,2,9.36
15.20,0,58,0,1,3.27
9.60,1,56,1,3,7.33
6.87,1,18,1,2,2.98
13.06,1,44,1,3,6.20
15.13,0,61,1,5,8.92
15.55,0,66,0,4,9.10
6.26,1,25,1,1,0.43
12.53,1,51,1,1,4.82
10.27,0,21,1,2,6.09
6.27,1,64,1,4,4.38
13.88,1,63,0,4,3.38
7.76,1,60,1,4,4.29
10.45,0,41,1,0,3.28
7.31,0,60,1,1,2.61
8.60,1,59,1,4,2.79
6.37,1,34,1,4,1.04
8.45,0,34,1,5,3.96
11.52,0,60,0,2,9.20
12.26,1,59,1,3,0.86
11.04,0,46,1,1,8.79
9.71,1,67,1,3,6.52
11.70,0,29,0,4,4.30
9.88,0,36,1,3,2.43
2.43,0,25,1,0,4.03
3.00,1,22,1,1,7.08
11.38,0,55,1,1,9.62
12.84,1,52,0,4,5.41
6.51,1,45,1,1,0.47
13.47,1,50,0,4,2.75
11.02,1,21,0,0,3.79
8.52,1,32,1,0,6.42
10.97,0,66,0,5,9.75
7.65,1,47,1,2,6.54
13.98,1,50,1,1,4.63
13.46,1,47,0,3,9.16
12.77,0,47,0,5,9.88
11.37,0,55,0,2,1.52
7.03,1,58,1,1,9.53
9.61,1,50,1,2,5.91
11.47,1,33,0,3,0.10
6.84,0,51,1,0,3.56
15.85,0,65,0,2,2.24
10.34,1,40,0,4,5.35
7.92,1,38,1,2,0.10
5.53,1,54,1,3,6.79
6.42,1,54,1,3,3.38
9.35,1,64,1,3,9.08
7.97,0,52,1,2,6.18
10.94,0,23,0,4,7.05
10.21,1,33,1,5,0.48
13.30,1,37,0,2,8.59
10.33,0,57,0,5,2.51
8.17,1,40,1,1,4.57
10.90,0,56,0,1,2.53
13.42,0,36,0,2,2.40
13.60,0,53,0,1,1.95
10.52,1,57,1,4,3.91
12.80,0,36,0,5,1.39
10.29,0,22,0,4,7.95
10.98,0,29,1,4,5.73
10.50,1,21,0,1,5.86
14.82,0,51,0,2,9.82
7.60,1,64,1,1,4.79
10.62,1,58,1,3,1.40
10.56,1,47,1,3,9.16
11.09,1,50,1,5,9.47
11.13,1,21,0,2,0.08
11.37,1,31,1,3,5.75
12.57,1,50,1,3,9.26
12.41,0,26,0,3,2.35
11.70,0,20,0,1,5.87
12.87,0,68,0,3,1.95
7.29,1,24,1,5,7.73
12.11,0,68,1,2,5.55
12.95,1,58,1,2,9.45
12.90,1,58,0,1,3.77
10.03,0,41,0,3,1.86
9.30,1,33,1,1,2.93
7.81,0,55,1,2,1.91
10.54,0,35,0,2,1.05
11.67,1,19,0,3,3.78
9.18,1,61,1,1,7.76
11.68,0,48,0,0,4.46
6.43,1,21,1,3,6.00
11.45,0,30,0,4,8.18
11.26,0,18,0,2,3.86
11.16,1,57,1,4,2.92
5.01,0,37,1,4,2.92
8.37,1,50,1,5,4.73
6.91,1,23,1,3,1.33
11.71,0,38,1,0,0.06
8.29,1,53,1,4,3.46
15.14,0,62,0,2,5.83
5.12,1,57,1,3,2.83
8.29,1,47,1,2,8.41
16.55,0,64,0,5,5.28
11.27,0,59,0,5,4.25
9.01,1,24,1,5,4.49
8.01,0,30,1,4,8.25
7.04,0,62,1,5,2.61
11.44,1,30,0,2,4.86
6.35,1,53,1,0,10.00
10.51,0,45,1,1,1.93
7.12,0,54,1,4,3.90
10.85,0,44,0,3,3.65
4.61,1,64,1,5,5.77
9.65,1,65,1,4,1.18
13.33,0,38,0,4,0.63
14.16,1,57,0,4,4.25
10.36,0,54,1,2,3.65
3.56,0,34,1,3,3.12
9.67,1,28,1,3,6.38
15.38,1,65,0,2,9.89
7.82,1,50,1,2,6.21
11.42,0,34,0,2,5.76
13.64,0,40,0,0,9.71
11.61,1,66,0,2,2.58
11.82,1,49,1,4,4.49
10.30,1,44,0,3,1.40
13.69,1,61,1,2,1.47
10.43,0,51,1,2,0.47
5.19,0,31,1,3,5.42
11.65,1,49,0,4,3.81
14.67,0,57,0,5,6.32
10.82,1,19,0,3,1.07
8.82,1,35,1,3,1.96
10.92,0,43,0,0,2.15
11.22,1,20,0,1,6.82
10.37,0,37,0,1,2.71
5.30,0,55,1,2,4.05
5.77,1,52,1,0,3.53
12.47,0,61,0,3,8.93
11.73,0,45,0,3,9.53
11.65,1,55,1,1,4.40
7.40,1,33,1,0,1.50
14.11,0,61,0,2,4.73
11.26,0,35,1,0,0.99
9.97,0,18,0,3,2.96
13.43,0,67,0,0,1.40
12.59,1,42,1,1,8.74
12.92,0,46,0,4,8.02
3.73,0,39,1,0,3.31
13.71,1,41,0,3,6.87
6.32,0,42,1,3,0.35
9.26,1,65,1,3,8.60
6.30,0,50,1,0,9.41
7.12,1,39,1,1,3.91
14.87,0,61,0,1,9.09
8.65,0,56,1,2,6.35
7.36,1,43,1,1,8.14
15.25,1,60,1,4,3.17
14.30,1,49,0,4,1.24
5.89,1,47,1,3,1.69
13.35,1,42,0,2,1.49
9.65,0,62,1,2,9.50
11.81,1,31,0,3,5.71
12.58,0,53,0,3,1.16
11.23,1,61,0,2,7.43
11.92,1,60,0,4,1.76
11.13,1,48,0,3,3.17
9.71,0,41,1,4,3.26
14.27,1,53,0,1,5.56
13.28,1,63,1,2,7.43
13.13,0,40,0,0,7.53
10.13,0,49,0,2,4.40
9.47,1,31,1,2,8.32
10.36,1,64,0,3,2.19
11.44,0,50,0,1,3.29
11.74,0,55,0,1,3.50
8.44,0,32,1,4,7.58
7.57,1,18,1,4,8.43
10.89,1,46,1,1,0.66
7.35,1,31,1,0,9.69
12.16,0,66,1,2,2.34
10.35,1,32,0,2,9.00
7.66,1,51,1,2,1.20
12.22,0,30,0,2,2.56
11.77,1,34,1,2,4.22
3.96,1,33,1,1,6.03
9.91,0,50,0,2,6.38
10.08,1,53,0,0,3.88
7.40,1,66,1,3,6.36
6.95,1,28,1,1,5.00
11.14,0,39,0,2,0.53
11.78,1,56,1,2,5.79
11.57,0,43,0,0,5.04
10.25,0,55,1,3,3.47
10.68,0,19,1,3,5.64
11.72,1,37,0,5,1.86
10.19,0,33,0,3,8.43
12.73,0,32,0,4,1.37
10.64,0,41,1,4,6.64
11.61,0,27,0,4,6.57
14.77,1,53,0,2,1.86
5.48,1,67,1,3,0.52
12.24,1,63,0,2,5.46
11.56,0,25,0,4,5.13
13.42,1,42,0,4,6.70
10.73,1,23,0,0,3.62
10.54,0,53,1,2,1.62
10.89,1,60,0,1,4.90
11.00,1,24,0,4,7.79
7.44,1,37,1,1,6.44
6.66,0,51,1,1,9.95
12.70,1,61,1,1,0.60
10.11,0,55,0,0,9.90
12.53,0,58,1,3,3.04
12.58,0,49,0,5,1.37
6.29,1,41,1,1,1.19
10.62,0,40,0,1,8.35
11.35,1,38,0,3,8.79
6.61,1,37,1,1,6.77
14.57,1,54,0,2,9.94
3.01,1,29,1,2,0.95
16.08,0,67,0,5,2.41
14.36,0,59,0,1,0.16
13.49,1,47,0,4,0.18
11.48,0,52,1,3,4.78
10.59,1,51,1,2,4.78
9.97,0,28,0,4,4.69
8.56,1,62,1,4,3.17
11.29,0,29,0,2,9.43
15.52,0,57,0,1,5.72
3.15,1,20,1,3,8.25
11.33,0,35,1,1,8.28
12.75,1,28,0,1,0.92
11.12,1,32,1,0,7.22
10.45,1,63,1,0,9.64
5.48,1,37,1,0,7.72
7.85,0,27,1,3,3.71
10.91,1,20,0,0,1.66
7.88,0,25,1,1,6.70
10.94,0,21,1,1,6.50
14.09,0,42,0,3,0.47
13.32,0,62,0,3,3.84
7.08,1,47,1,1,9.56
10.72,0,38,0,0,1.99
9.95,0,39,0,2,8.66
3.98,0,21,1,1,1.65
10.28,0,35,1,4,4.25
11.20,0,24,1,2,0.59
6.37,1,40,1,1,5.76
10.68,1,33,0,4,0.71
9.93,1,67,0,1,9.51
7.33,1,29,1,2,9.84
12.68,0,59,0,1,5.64
14.36,1,60,1,1,0.74
11.34,0,22,1,4,8.73
10.18,1,39,0,4,3.77
6.70,1,41,1,1,2.56
11.14,0,60,1,2,1.71
11.30,1,40,0,2,9.98
2.12,0,20,1,1,7.54
11.33,0,33,0,2,6.33
4.46,1,32,1,5,9.43
10.51,0,63,0,4,3.63
8.22,0,30,1,2,5.61
10.19,0,24,0,0,3.54
6.50,0,51,1,2,8.65
13.36,0,36,0,2,0.98
6.76,1,32,1,1,2.76
2.50,0,55,1,3,3.13
7.63,1,34,1,4,5.21
6.41,1,42,1,2,8.45
8.98,0,57,1,5,8.86
13.81,0,66,0,1,0.62
3.02,0,21,1,2,9.86
9.83,1,31,1,5,7.12
13.81,0,41,0,2,5.73
12.45,1,32,0,4,6.82
10.50,1,35,1,4,6.73
11.92,1,54,1,0,0.62
12.06,1,32,0,2,9.32
11.53,1,67,0,3,5.41
8.55,1,46,1,4,5.85
13.41,0,37,0,2,5.58
3.36,0,31,1,2,4.27
12.02,1,66,1,4,2.42
11.27,1,32,0,2,1.88
6.91,1,37,1,0,0.98
7.57,0,45,1,2,2.90
9.27,0,49,1,2,0.95
9.17,1,37,1,3,7.71
11.36,1,66,0,2,7.97
5.73,0,48,1,2,0.59
10.87,0,52,0,4,1.63
4.40,1,23,1,4,1.97
7.37,1,63,1,3,7.07
11.66,0,43,0,2,3.06
11.88,0,41,0,1,3.25
5.54,0,62,1,2,0.70
9.70,0,41,1,0,3.51
11.69,0,65,0,3,0.72
12.89,1,64,0,1,0.27
11.55,1,25,0,0,9.36
11.45,0,20,0,4,0.72
6.12,1,49,1,4,4.86
11.49,0,30,0,4,5.21
6.77,1,60,1,2,9.79
13.21,0,55,0,2,1.94
8.43,1,56,1,4,5.13
4.00,1,54,1,2,2.75
11.76,0,55,0,4,1.25
15.39,0,62,0,0,5.47
11.16,0,20,1,1,3.95
11.91,1,54,0,3,5.08
6.81,1,61,1,0,4.36
5.96,1,30,1,2,7.72
10.69,0,33,1,0,5.24
10.61,0,34,0,1,6.19
12.57,1,35,1,1,3.75
10.93,0,47,0,0,4.87
14.97,0,62,0,1,5.54
10.29,0,53,0,3,5.14
4.74,0,24,1,5,7.33
7.16,1,59,1,0,5.25
5.37,1,29,1,0,8.64
11.19,1,33,1,4,5.31
11.29,1,53,0,2,6.27
5.50,1,29,1,4,0.00
12.19,0,38,0,3,5.61
5.79,0,29,1,4,1.58
13.19,1,35,0,0,4.67
12.81,0,63,1,1,1.10
7.87,1,36,1,4,8.12
4.87,0,30,1,5,7.61
10.77,0,44,0,5,8.55
10.61,1,49,1,2,6.01
11.60,0,51,0,1,0.74
11.15,0,21,0,2,2.19
5.47,1,52,1,3,2.90
11.49,0,58,0,2,0.16
15.07,0,65,0,3,1.54
6.35,1,32,1,2,6.37
10.22,0,31,1,2,8.13
5.02,1,62,1,4,0.60
8.39,0,19,1,1,0.56
11.36,1,29,0,5,5.79
11.63,1,25,0,5,3.11
12.34,0,44,0,4,2.29
12.67,1,58,1,1,6.71
13.15,0,44,0,5,1.75
14.21,1,59,0,5,7.04
11.61,1,33,1,1,1.32
11.10,1,37,0,2,4.54
11.08,1,63,1,1,7.15
9.02,1,37,1,3,0.76
11.00,0,27,0,1,8.47
13.16,1,43,1,4,0.79
13.58,1,49,1,0,8.11
8.88,0,26,1,3,7.08
8.49,1,31,1,4,9.09
11.99,0,46,0,3,2.42
15.23,1,59,1,1,8.80
6.04,1,51,1,3,3.38
2.83,0,54,1,1,8.72
10.68,1,45,1,3,3.25
12.27,1,45,0,2,0.28
10.53,1,64,0,0,6.49
12.45,0,30,0,1,1.24
11.99,0,30,0,5,3.73
13.70,1,41,0,4,3.54
10.46,0,54,0,4,4.61
10.96,1,23,0,2,5.61
8.11,1,37,1,5,8.69
7.53,1,29,1,5,9.24
11.85,0,41,0,3,2.20
10.58,0,24,1,4,5.30
4.02,1,61,1,2,7.48
14.99,0,65,0,3,2.43
11.21,1,54,1,2,7.24
15.28,0,62,0,1,4.08
12.15,0,62,0,1,2.58
5.10,1,64,1,4,9.36
14.56,0,64,1,4,8.65
10.88,1,27,0,3,2.60
10.24,0,41,0,5,6.67
11.32,1,55,0,4,7.08
9.99,1,37,1,4,5.71
11.67,0,65,0,2,6.34
10.00,0,57,0,2,8.07
6.59,1,36,1,3,7.61
15.95,0,62,0,4,7.10
7.39,1,55,1,0,2.58
4.03,1,50,1,4,7.83
8.66,1,31,1,0,0.67
6.10,1,37,1,4,1.47
10.83,1,52,0,3,2.37
13.93,0,58,0,4,1.46
12.82,0,39,0,1,9.43
10.67,1,51,1,3,6.98
10.50,0,61,0,3,1.49
9.42,0,20,1,2,0.02
11.89,0,66,0,3,6.33
11.73,0,56,0,1,0.56
11.67,0,37,0,4,8.25
12.60,0,48,0,1,9.61
15.38,0,68,0,5,5.48
12.62,1,67,0,4,5.62
11.65,0,65,1,3,1.18
9.40,1,46,1,5,5.10
12.09,0,33,0,1,4.65
10.42,0,32,0,2,7.83
11.13,1,44,0,3,2.49
14.04,0,41,0,3,6.51
6.55,1,29,1,5,8.55
11.34,1,64,1,2,7.82
9.60,1,22,1,2,2.36
5.86,0,43,1,2,8.39
10.46,1,39,0,2,2.20
10.42,0,22,0,2,7.78
13.81,1,41,0,4,2.54
12.50,1,44,1,1,4.47
11.65,1,43,0,4,1.15
13.38,0,39,0,3,9.22
12.17,0,27,0,4,9.98
5.88,1,56,1,4,0.88
7.57,1,43,1,3,1.35
10.21,0,29,0,1,4.27
9.15,1,36,1,4,2.15
10.92,1,35,0,1,0.81
16.20,1,63,1,1,2.43
6.21,1,37,1,1,9.74
14.84,0,61,0,5,4.48
11.26,1,45,1,0,1.16
13.76,0,65,1,5,2.06
6.70,1,44,1,3,5.33
12.32,1,30,0,4,9.32
10.19,1,22,0,3,4.73
10.82,0,34,0,1,1.51
12.26,1,41,1,5,3.94
16.15,1,62,0,3,1.16
12.21,1,53,0,1,5.81
6.92,1,44,1,5,3.62
9.93,0,22,0,3,3.20
12.86,1,62,0,0,9.14
13.37,1,49,0,1,8.09
12.31,0,56,0,1,3.52
10.22,1,57,1,3,1.38
10.03,0,37,0,3,2.89
11.11,1,38,0,3,8.11
5.95,0,50,1,4,6.46
7.29,0,57,1,2,4.61
9.97,1,26,1,1,3.10
12.16,0,40,0,1,2.09
13.74,1,61,0,3,3.35
11.96,1,59,0,3,5.72
12.79,1,43,0,5,6.57
15.21,0,59,0,2,1.83
8.29,1,65,1,1,1.62
10.96,1,37,0,2,4.86
11.13,0,27,0,0,2.20
12.14,1,41,0,2,5.75
9.41,0,19,1,3,9.68
10.62,0,62,0,5,8.53
9.82,0,22,0,2,7.79
11.41,0,51,1,1,4.94
11.75,0,38,0,4,7.16
3.96,1,31,1,4,8.52
8.51,0,39,1,0,2.09
5.68,0,18,1,3,5.94
1.79,0,19,1,0,6.65
13.46,1,36,0,3,1.92
11.54,1,47,1,2,2.68
13.15,0,58,0,4,6.06
8.21,0,40,1,2,9.06
11.69,0,27,0,1,8.44
13.38,1,62,0,4,2.51
5.23,1,20,1,1,3.39
10.27,0,52,0,5,0.62
2.61,1,25,1,1,9.62
12.00,0,36,0,4,3.46
11.77,0,26,0,4,1.20
16.56,1,68,0,2,3.00
9.70,0,33,1,3,7.91
14.13,1,55,0,1,8.27
12.13,0,28,0,4,6.08
12.38,0,29,0,1,3.43
11.08,0,20,0,0,4.34
4.82,0,47,1,0,3.17
9.34,0,22,1,3,7.27
11.26,0,67,1,2,6.92
10.75,0,44,0,0,5.59
3.45,1,18,1,0,3.60
10.31,0,51,0,2,1.35
4.06,1,33,1,2,0.38
12.97,0,34,0,4,3.05
11.46,1,56,0,0,2.32
15.53,0,59,0,4,4.22
11.43,1,47,1,0,5.70
7.40,0,40,1,2,6.24
11.57,0,29,0,2,6.35
13.77,1,54,0,5,7.47
10.67,1,64,0,3,4.35
9.47,0,22,1,2,4.59
12.13,0,55,0,0,8.43
10.33,1,41,0,4,9.05
10.11,1,29,0,1,6.20
11.81,1,49,0,3,2.82
10.78,1,35,1,4,0.13
10.28,1,55,1,4,1.49
9.27,1,30,1,2,2.86
7.50,0,50,1,2,1.92
9.36,1,58,1,4,6.31
12.15,1,53,0,0,4.77
3.51,0,55,1,1,8.52
10.90,1,23,0,3,6.64
14.37,1,66,0,1,6.98
7.95,1,26,1,2,8.65
12.37,0,37,1,2,9.25
12.15,0,65,0,3,8.43
6.38,1,30,1,2,9.17
6.73,1,42,1,4,6.76
7.55,1,61,1,4,8.00
5.23,1,49,1,3,0.41
10.48,0,21,0,2,8.22
11.24,0,24,0,3,9.01
9.78,1,55,0,1,9.72
15.44,1,61,0,3,7.10
11.88,1,57,0,4,1.23
10.91,0,66,1,4,9.52
7.74,1,39,1,1,0.26
11.62,0,54,0,0,3.91
6.69,1,23,1,1,3.49
12.21,0,41,1,4,9.32
13.46,1,59,0,4,3.73
7.50,0,34,1,2,5.32
12.79,1,56,0,0,0.66
10.34,1,26,0,2,2.99
10.50,0,25,0,3,9.76
10.84,1,24,1,4,0.69
10.92,0,26,0,3,3.95
12.99,0,56,0,3,5.13
12.09,1,21,0,4,1.82
13.15,0,65,0,4,8.79
12.11,0,51,0,4,9.05
7.61,0,25,1,3,7.82
12.73,1,34,0,4,5.52
2.74,1,40,1,4,5.90
11.16,1,38,0,5,3.94
11.28,1,30,0,0,0.08
10.53,0,39,0,1,2.06
15.25,0,57,0,2,8.80
10.69,0,34,0,2,0.96
9.36,1,20,1,1,8.92
10.19,0,59,0,4,5.02
10.51,1,29,1,3,1.32
14.01,0,48,0,2,0.37
14.31,1,49,0,3,7.19
9.15,1,66,1,1,9.02
11.17,1,45,1,2,1.40
10.71,1,25,0,3,0.69
10.54,0,52,0,4,2.57
12.44,0,33,0,1,8.75
14.85,1,53,0,1,3.98
9.35,1,46,1,4,6.64
5.06,1,60,1,3,6.35
13.25,1,53,0,2,6.64
10.20,1,32,1,2,6.62
11.07,0,27,1,5,3.89
10.58,1,20,0,1,6.33
3.99,0,22,1,2,3.93
9.99,0,30,0,4,7.66
14.56,1,49,0,2,2.98
10.79,1,27,0,3,4.50
9.38,1,64,1,3,6.89
13.01,1,43,0,3,7.77
12.19,1,32,0,5,8.09
6.48,0,39,1,2,5.89
9.95,1,20,0,3,7.89
9.71,0,24,0,2,8.08
13.63,0,40,0,5,4.52
13.07,1,60,0,4,7.39
4.43,0,34,1,0,0.96
10.59,1,45,1,4,8.53
10.75,0,18,0,2,2.90
13.48,1,39,0,2,7.31
10.57,0,46,1,3,0.82
10.84,1,23,1,1,9.68
9.18,0,45,1,3,7.25
10.90,0,54,0,3,9.75
11.12,1,65,1,2,3.13
11.48,1,63,0,2,3.85
15.08,0,60,0,3,0.33
11.41,0,43,0,2,2.83
14.50,1,59,0,1,1.84
12.97,1,33,0,2,3.34
13.15,0,44,0,4,9.63
14.29,0,65,0,5,6.08
12.01,0,27,0,0,5.16
11.59,0,30,0,3,3.73
11.11,1,30,0,4,6.78
10.44,1,46,1,4,6.40
10.60,0,59,0,2,5.12
11.18,1,25,0,0,8.43
12.43,0,61,0,2,8.12
15.21,0,61,0,4,4.05
13.87,0,45,0,4,0.97
11.81,0,26,0,2,8.66
10.82,1,24,0,4,2.46
11.13,1,41,0,0,3.11
13.67,1,40,0,3,6.32
12.74,1,30,1,4,9.03
8.28,1,19,1,2,8.42
5.78,0,46,1,5,2.24
10.90,1,31,0,3,0.93
5.41,0,30,1,4,3.93
5.27,1,64,1,1,1.11
10.79,0,36,0,4,0.39
11.02,0,30,0,4,1.39
7.34,0,32,1,1,0.24
8.00,0,59,1,4,6.16
10.45,0,31,0,0,5.26
8.78,0,27,1,3,7.56
13.00,1,44,0,2,0.35
10.61,0,26,0,2,2.97
10.14,1,33,0,0,9.11
7.73,1,35,1,0,3.28
11.20,0,31,0,4,6.30
13.40,1,43,0,4,1.19
7.17,1,38,1,3,0.28
12.12,0,52,0,1,4.26
6.07,1,42,1,1,8.02
5.60,0,21,1,2,9.40
12.62,0,46,0,3,8.00
11.49,0,52,0,3,2.60
12.25,1,24,0,1,2.92
10.50,1,38,0,0,4.89
7.55,1,61,1,3,8.07
14.30,0,62,0,3,7.23
10.57,0,28,0,5,7.55
10.46,0,60,0,3,6.05
7.99,1,20,1,1,0.02
9.70,0,51,1,3,5.20
11.82,0,34,0,1,1.88
12.62,1,32,0,4,7.88
7.70,1,48,1,5,0.60
9.02,1,50,1,4,5.94
12.23,0,31,0,3,7.84
5.07,0,47,1,2,7.99
13.80,0,67,1,3,2.85
7.55,1,41,1,4,0.43
11.74,0,19,0,2,8.82
6.42,1,24,1,4,3.67
10.95,1,19,0,4,7.03
14.70,1,61,0,3,6.65
11.62,0,49,0,2,5.25
8.71,1,31,1,2,8.36
11.84,0,32,0,3,1.80
11.80,0,25,0,0,1.38
9.68,1,54,1,3,1.07
7.99,0,36,1,5,1.44
10.56,0,19,0,3,5.40
11.56,0,60,0,4,1.21
11.61,1,52,0,2,2.23
10.02,1,46,0,2,9.43
7.11,1,43,1,2,3.06
10.85,1,34,1,4,4.77
11.94,0,35,0,1,2.08
13.49,1,58,0,0,9.04
10.17,1,47,1,1,8.84
12.89,0,37,0,1,6.35
11.07,0,49,0,2,6.57
3.49,0,54,1,0,6.95
6.41,1,64,1,3,7.45
5.35,0,62,1,1,5.41
12.80,0,37,0,2,8.39
12.52,1,53,0,0,5.27
7.17,0,66,1,3,7.05
15.53,1,63,0,2,2.84
11.81,0,20,0,4,6.98
9.27,1,43,1,5,5.03
10.21,0,50,0,0,3.84
10.42,1,40,0,1,7.43
12.04,0,38,0,3,2.10
13.06,1,42,0,0,0.07
10.64,0,60,1,3,3.25
9.69,0,28,0,3,9.51
12.90,0,53,0,4,2.07
9.36,1,68,1,1,7.72
8.41,1,62,1,1,4.65
6.95,1,52,1,2,7.51
7.68,1,54,1,4,0.38
10.22,1,55,1,3,4.11
11.57,0,47,0,2,0.08
9.95,0,20,0,0,8.80
11.25,0,52,0,4,3.88
7.03,1,45,1,4,9.05
10.75,1,25,0,4,1.32
12.39,1,58,0,1,6.82
5.44,1,36,1,1,3.50
5.70,0,39,1,2,7.07
12.63,1,47,0,2,6.35
10.20,0,37,1,1,2.92
6.19,1,20,1,4,7.70
9.88,0,52,1,4,7.12
4.21,1,44,1,3,6.43
8.21,0,24,1,2,7.99
3.01,0,52,1,2,8.12
10.15,0,60,1,3,6.31
11.37,1,50,1,1,0.43
5.59,1,26,1,1,9.48
11.27,1,22,0,5,7.03
5.52,1,41,1,3,2.80
11.28,1,31,0,1,1.27
7.48,0,52,1,1,5.16
11.05,1,22,1,3,6.74
15.07,1,57,1,3,5.89
6.22,1,26,1,0,0.75
5.76,1,52,1,3,4.59
10.42,1,55,0,0,4.28
6.87,1,64,1,3,6.80
10.54,1,22,0,3,5.93
13.82,1,45,0,2,7.01
11.66,0,21,0,2,1.92
9.01,0,38,1,0,5.57
11.08,0,50,0,2,6.54
6.26,1,19,1,2,4.33
8.83,1,34,1,2,0.87
12.21,0,23,0,5,1.52
5.27,1,28,1,3,4.92
11.38,1,61,0,1,3.76
13.46,1,40,0,1,7.97
12.04,0,51,0,4,8.16
9.72,0,45,1,3,4.89
4.92,0,36,1,0,6.15
12.95,0,67,1,4,7.32
10.65,1,55,0,1,7.56
11.05,0,46,1,1,4.57
15.83,0,63,0,5,9.82
11.99,1,28,0,0,6.30
8.85,1,37,1,4,5.41
12.51,0,61,0,4,7.82
11.18,1,52,1,2,3.16
10.31,0,24,0,1,4.55
5.91,1,41,1,3,9.95
13.76,0,47,0,3,2.98
4.08,0,57,1,4,9.77
10.10,0,68,0,0,2.20
12.59,1,43,0,3,4.94
5.82,1,51,1,1,1.32
14.53,0,53,0,2,7.32
14.85,0,62,0,4,6.49
6.32,1,50,1,3,1.80
10.25,0,25,0,3,1.85
10.91,1,24,0,1,0.10
10.97,1,63,0,1,4.38
10.67,0,20,0,4,4.81
8.13,1,42,1,1,1.11
5.00,0,26,1,1,3.66
13.32,1,46,0,5,6.04
8.83,0,47,1,5,0.56
11.24,0,28,0,4,1.66
10.05,0,30,0,0,9.12
12.99,0,57,1,5,2.85
6.17,1,50,1,0,5.58
10.57,1,65,0,2,9.65
8.43,1,45,1,3,3.35
10.31,1,64,0,4,4.51
8.57,1,59,1,1,1.12
5.64,1,47,1,5,9.30
8.76,0,38,1,1,6.06
12.35,0,34,0,4,0.31
14.89,0,62,0,2,8.66
11.38,1,53,1,1,5.99
6.49,0,30,1,0,2.13
10.31,1,29,0,0,0.10
10.19,0,20,0,2,8.01
12.08,1,37,0,4,4.61
11.51,1,28,0,1,9.04
10.14,0,21,1,1,2.63
10.46,1,60,0,4,9.56
13.14,0,39,0,4,8.46
10.54,1,36,0,4,3.69
11.27,0,29,0,2,3.08
11.17,1,20,0,1,8.58
11.12,0,19,0,0,5.17
8.61,1,51,1,3,1.22
11.99,0,20,0,1,0.33
6.21,1,51,1,4,2.68
13.19,0,40,0,5,8.45
13.44,0,68,0,4,3.22
13.56,0,36,0,3,2.11
11.53,0,49,0,2,6.68
11.63,0,55,0,3,7.86
6.78,0,58,1,1,9.75
10.06,0,28,0,1,1.37
10.10,1,19,0,1,4.23
11.24,0,28,0,2,3.06
13.18,1,53,0,4,5.35
12.14,1,19,1,1,4.26
8.11,0,32,1,2,2.72
5.90,1,20,1,0,0.96
6.35,1,40,1,2,3.76
11.89,1,42,1,5,0.33
8.51,1,63,1,0,4.85
14.67,0,49,0,5,9.33
7.30,1,21,1,1,7.89
10.30,1,61,1,2,8.04
10.09,1,39,1,3,6.45
4.44,1,24,1,3,8.39
13.54,0,57,0,1,7.05
10.88,1,56,0,0,6.75
4.95,1,61,1,5,1.80
11.55,0,42,0,3,7.14
5.14,1,18,1,3,8.18
11.31,1,21,1,4,5.77
11.22,1,61,1,4,7.34
9.74,1,31,1,4,2.14
13.32,0,56,0,2,5.64
